query-id,corpus-id,score
MI3_240729_TY2_0108_3_V02-2_2,MI2_240729_TY2_0108_3,1
MI3_240729_TY2_0108_7_V02-8_1,MI2_240729_TY2_0108_7,1
MI3_240729_TY2_0108_9_V02-2_1,MI2_240729_TY2_0108_9,1
MI3_240729_TY2_0135_4_V01_1,MI2_240729_TY2_0135_4,1
MI3_240729_TY2_0142_2_V02-3_1,MI2_240729_TY2_0142_2,1
MI3_240729_TY2_0142_4_V01_1,MI2_240729_TY2_0142_4,1
MI3_240729_TY2_0148_2_V01_1,MI2_240729_TY2_0148_2,1
MI3_240729_TY2_0148_2_V01_2,MI2_240729_TY2_0148_2,1
MI3_240729_TY2_0148_5_V01_1,MI2_240729_TY2_0148_5,1
MI3_240729_TY2_0148_7_V01_1,MI2_240729_TY2_0148_7,1
MI3_240729_TY2_0150_1_V02-8_2,MI2_240729_TY2_0150_1,1
MI3_240729_TY2_0150_2_V02-8_1,MI2_240729_TY2_0150_2,1
MI3_240729_TY2_0150_7_V01_1,MI2_240729_TY2_0150_7,1
MI3_240729_TY2_0176_3_V01_1,MI2_240729_TY2_0176_3,1
MI3_240729_TY2_0183_1_V01_1,MI2_240729_TY2_0183_1,1
MI3_240729_TY2_0183_1_V02-8_1,MI2_240729_TY2_0183_1,1
MI3_240729_TY2_0183_2_V02-1_1,MI2_240729_TY2_0183_2,1
MI3_240729_TY2_0183_2_V02-8_1,MI2_240729_TY2_0183_2,1
MI3_240729_TY2_0183_3_V01_1,MI2_240729_TY2_0183_3,1
MI3_240729_TY2_0184_5_V02-1_1,MI2_240729_TY2_0184_5,1
MI3_240729_TY2_0184_5_V02-1_2,MI2_240729_TY2_0184_5,1
MI3_240729_TY2_0205_1_V02-4_1,MI2_240729_TY2_0205_1,1
MI3_240729_TY2_0205_3_V02-8_1,MI2_240729_TY2_0205_3,1
MI3_240729_TY2_0205_3_V02-8_2,MI2_240729_TY2_0205_3,1
MI3_240729_TY2_0205_4_V02-1_2,MI2_240729_TY2_0205_4,1
MI3_240729_TY2_0205_6_V01_1,MI2_240729_TY2_0205_6,1
MI3_240729_TY2_0234_2_V02-8_1,MI2_240729_TY2_0234_2,1
MI3_240729_TY2_0234_3_V02-8_2,MI2_240729_TY2_0234_3,1
MI3_240729_TY2_0234_4_V02-1_2,MI2_240729_TY2_0234_4,1
MI3_240729_TY2_0268_2_V01_1,MI2_240729_TY2_0268_2,1
MI3_240729_TY2_0268_2_V01_2,MI2_240729_TY2_0268_2,1
MI3_240729_TY2_0268_3_V02-8_1,MI2_240729_TY2_0268_3,1
MI3_240729_TY2_0269_2_V02-8_2,MI2_240729_TY2_0269_2,1
MI3_240729_TY2_0278_2_V01_1,MI2_240729_TY2_0278_2,1
MI3_240729_TY2_0290_5_V02-3_1,MI2_240729_TY2_0290_5,1
MI3_240729_TY2_0291_3_V02-2_1,MI2_240729_TY2_0291_3,1
MI3_240729_TY2_0315_1_V01_1,MI2_240729_TY2_0315_1,1
MI3_240729_TY2_0328_1_V02-4_1,MI2_240729_TY2_0328_1,1
MI3_240729_TY2_0328_6_V02-2_1,MI2_240729_TY2_0328_6,1
MI3_240729_TY2_0360_2_V01_2,MI2_240729_TY2_0360_2,1
MI3_240729_TY2_0375_2_V02-1_1,MI2_240729_TY2_0375_2,1
MI3_240729_TY2_0375_7_V02-5_3,MI2_240729_TY2_0375_7,1
MI3_240729_TY2_0375_7_V02-5_9,MI2_240729_TY2_0375_7,1
MI3_240729_TY2_0412_3_V02-1_1,MI2_240729_TY2_0412_3,1
MI3_240729_TY2_0418_4_V02-1_1,MI2_240729_TY2_0418_4,1
MI3_240729_TY2_0418_7_V02-1_1,MI2_240729_TY2_0418_7,1
MI3_240729_TY2_0427_3_V02-4_1,MI2_240729_TY2_0427_3,1
MI3_240729_TY2_0427_3_V02-8_1,MI2_240729_TY2_0427_3,1
MI3_240729_TY2_0427_4_V02-1_1,MI2_240729_TY2_0427_4,1
MI3_240729_TY2_0445_1_V02-4_1,MI2_240729_TY2_0445_1,1
MI3_240729_TY2_0454_2_V02-7_1,MI2_240729_TY2_0454_2,1
MI3_240729_TY2_0454_3_V02-2_1,MI2_240729_TY2_0454_3,1
MI3_240729_TY2_0454_5_V02-7_1,MI2_240729_TY2_0454_5,1
MI3_240729_TY2_0458_4_V02-1_1,MI2_240729_TY2_0458_4,1
MI3_240729_TY2_0471_2_V01_1,MI2_240729_TY2_0471_2,1
MI3_240729_TY2_0479_3_V02-8_2,MI2_240729_TY2_0479_3,1
MI3_240729_TY2_0479_5_V02-1_1,MI2_240729_TY2_0479_5,1
MI3_240729_TY2_0479_8_V02-1_1,MI2_240729_TY2_0479_8,1
MI3_240729_TY2_0492_1_V02-4_1,MI2_240729_TY2_0492_1,1
MI3_240729_TY2_0492_1_V02-8_1,MI2_240729_TY2_0492_1,1
MI3_240729_TY2_0492_5_V02-8_1,MI2_240729_TY2_0492_5,1
MI3_240729_TY2_0492_6_V02-8_1,MI2_240729_TY2_0492_6,1
MI3_240729_TY2_0506_1_V02-8_1,MI2_240729_TY2_0506_1,1
MI3_240729_TY2_0506_3_V02-8_2,MI2_240729_TY2_0506_3,1
MI3_240729_TY2_0506_4_V02-1_1,MI2_240729_TY2_0506_4,1
MI3_240729_TY2_0512_1_V02-8_1,MI2_240729_TY2_0512_1,1
MI3_240729_TY2_0512_1_V02-8_2,MI2_240729_TY2_0512_1,1
MI3_240729_TY2_0512_3_V01_1,MI2_240729_TY2_0512_3,1
MI3_240729_TY2_0519_2_V02-8_1,MI2_240729_TY2_0519_2,1
MI3_240729_TY2_0532_1_V02-8_1,MI2_240729_TY2_0532_1,1
MI3_240729_TY2_0532_3_V02-1_1,MI2_240729_TY2_0532_3,1
MI3_240729_TY2_0535_1_V01_2,MI2_240729_TY2_0535_1,1
MI3_240729_TY2_0535_6_V02-8_1,MI2_240729_TY2_0535_6,1
MI3_240729_TY2_0548_1_V02-1_2,MI2_240729_TY2_0548_1,1
MI3_240729_TY2_0555_4_V01_2,MI2_240729_TY2_0555_4,1
MI3_240729_TY2_0570_1_V01_2,MI2_240729_TY2_0570_1,1
MI3_240729_TY2_0570_2_V02-4_1,MI2_240729_TY2_0570_2,1
MI3_240729_TY2_0570_3_V01_1,MI2_240729_TY2_0570_3,1
MI3_240729_TY2_0570_3_V02-1_1,MI2_240729_TY2_0570_3,1
MI3_240729_TY2_0621_7_V02-8_1,MI2_240729_TY2_0621_7,1
MI3_240729_TY2_0624_6_V02-1_1,MI2_240729_TY2_0624_6,1
MI3_240729_TY2_0632_3_V02-4_1,MI2_240729_TY2_0632_3,1
MI3_240729_TY2_0633_4_V02-1_2,MI2_240729_TY2_0633_4,1
MI3_240730_TY2_0011_1_V01_1,MI2_240730_TY2_0011_1,1
MI3_240730_TY2_0062_1_V01_1,MI2_240730_TY2_0062_1,1
MI3_240730_TY2_0139_2_V01_2,MI2_240730_TY2_0139_2,1
MI3_240730_TY2_0156_1_V01_2,MI2_240730_TY2_0156_1,1
MI3_240730_TY2_0156_2_V01_1,MI2_240730_TY2_0156_2,1
MI3_240730_TY2_0193_1_V02-1_1,MI2_240730_TY2_0193_1,1
MI3_240730_TY2_0193_1_V02-3_1,MI2_240730_TY2_0193_1,1
MI3_240730_TY2_0193_2_V01_2,MI2_240730_TY2_0193_2,1
MI3_240731_TY2_0020_6_V01_2,MI2_240731_TY2_0020_6,1
MI3_240731_TY2_0028_1_V01_2,MI2_240731_TY2_0028_1,1
MI3_240731_TY2_0052_1_V01_1,MI2_240731_TY2_0052_1,1
MI3_240731_TY2_0052_1_V02-1_1,MI2_240731_TY2_0052_1,1
MI3_240731_TY2_0052_3_V02-1_1,MI2_240731_TY2_0052_3,1
MI3_240731_TY2_0068_1_V02-8_1,MI2_240731_TY2_0068_1,1
MI3_240731_TY2_0068_3_V02-3_1,MI2_240731_TY2_0068_3,1
MI3_240731_TY2_0068_4_V01_1,MI2_240731_TY2_0068_4,1
MI3_240731_TY2_0069_1_V01_1,MI2_240731_TY2_0069_1,1
MI3_240731_TY2_0072_6_V02-8_1,MI2_240731_TY2_0072_6,1
MI3_240731_TY2_0075_2_V02-8_1,MI2_240731_TY2_0075_2,1
MI3_240731_TY2_0075_2_V02-8_2,MI2_240731_TY2_0075_2,1
MI3_240731_TY2_0075_4_V02-8_1,MI2_240731_TY2_0075_4,1
MI3_240731_TY2_0075_5_V02-1_1,MI2_240731_TY2_0075_5,1
MI3_240731_TY2_0076_1_V02-8_1,MI2_240731_TY2_0076_1,1
MI3_240731_TY2_0076_4_V02-1_1,MI2_240731_TY2_0076_4,1
MI3_240731_TY2_0122_2_V01_1,MI2_240731_TY2_0122_2,1
MI3_240731_TY2_0158_1_V01_1,MI2_240731_TY2_0158_1,1
MI3_240731_TY2_0158_2_V01_1,MI2_240731_TY2_0158_2,1
MI3_240731_TY2_0158_3_V01_2,MI2_240731_TY2_0158_3,1
MI3_240731_TY2_0172_3_V02-8_1,MI2_240731_TY2_0172_3,1
MI3_240731_TY2_0230_3_V01_2,MI2_240731_TY2_0230_3,1
MI3_240731_TY2_0241_2_V02-2_1,MI2_240731_TY2_0241_2,1
MI3_240731_TY2_0241_3_V01_1,MI2_240731_TY2_0241_3,1
MI3_240731_TY2_0264_1_V01_1,MI2_240731_TY2_0264_1,1
MI3_240731_TY2_0264_5_V02-8_2,MI2_240731_TY2_0264_5,1
MI3_240731_TY2_0264_7_V02-4_1,MI2_240731_TY2_0264_7,1
MI3_240731_TY2_0268_3_V01_2,MI2_240731_TY2_0268_3,1
MI3_240731_TY2_0270_1_V02-4_1,MI2_240731_TY2_0270_1,1
MI3_240731_TY2_0270_1_V02-8_2,MI2_240731_TY2_0270_1,1
MI3_240731_TY2_0270_3_V02-8_3,MI2_240731_TY2_0270_3,1
MI3_240731_TY2_0270_6_V02-3_1,MI2_240731_TY2_0270_6,1
MI3_240731_TY2_0270_6_V02-4_1,MI2_240731_TY2_0270_6,1
MI3_240731_TY2_0280_6_V01_1,MI2_240731_TY2_0280_6,1
MI3_240731_TY2_0340_2_V01_1,MI2_240731_TY2_0340_2,1
MI3_240731_TY2_0340_2_V01_3,MI2_240731_TY2_0340_2,1
MI3_240731_TY2_0346_1_V01_2,MI2_240731_TY2_0346_1,1
MI3_240731_TY2_0346_5_V01_1,MI2_240731_TY2_0346_5,1
MI3_240731_TY2_0346_8_V01_1,MI2_240731_TY2_0346_8,1
MI3_240731_TY2_0348_5_V02-8_1,MI2_240731_TY2_0348_5,1
MI3_240731_TY2_0372_3_V02-4_1,MI2_240731_TY2_0372_3,1
MI3_240731_TY2_0380_3_V02-8_1,MI2_240731_TY2_0380_3,1
MI3_240731_TY2_0380_4_V02-8_1,MI2_240731_TY2_0380_4,1
MI3_240731_TY2_0382_2_V01_4,MI2_240731_TY2_0382_2,1
MI3_240731_TY2_0382_2_V01_6,MI2_240731_TY2_0382_2,1
MI3_240731_TY2_0387_3_V02-1_4,MI2_240731_TY2_0387_3,1
MI3_240731_TY2_0412_1_V01_1,MI2_240731_TY2_0412_1,1
MI3_240731_TY2_0416_1_V01_1,MI2_240731_TY2_0416_1,1
MI3_240731_TY2_0417_4_V02-8_1,MI2_240731_TY2_0417_4,1
MI3_240731_TY2_0419_3_V02-3_1,MI2_240731_TY2_0419_3,1
MI3_240731_TY2_0423_2_V01_1,MI2_240731_TY2_0423_2,1
MI3_240731_TY2_0423_2_V01_3,MI2_240731_TY2_0423_2,1
MI3_240731_TY2_0423_6_V02-1_2,MI2_240731_TY2_0423_6,1
MI3_240731_TY2_0423_6_V02-8_1,MI2_240731_TY2_0423_6,1
MI3_240731_TY2_0441_4_V02-8_2,MI2_240731_TY2_0441_4,1
MI3_240731_TY2_0453_2_V01_1,MI2_240731_TY2_0453_2,1
MI3_240731_TY2_0453_3_V02-3_1,MI2_240731_TY2_0453_3,1
MI3_240731_TY2_0454_1_V02-8_1,MI2_240731_TY2_0454_1,1
MI3_240731_TY2_0468_1_V01_2,MI2_240731_TY2_0468_1,1
MI3_240731_TY2_0468_2_V02-8_1,MI2_240731_TY2_0468_2,1
MI3_240802_TY2_0008_1_V01_1,MI2_240802_TY2_0008_1,1
MI3_240802_TY2_0099_2_V01_1,MI2_240802_TY2_0099_2,1
MI3_240802_TY2_0100_1_V02-6_1,MI2_240802_TY2_0100_1,1
MI3_240802_TY2_0100_3_V01_2,MI2_240802_TY2_0100_3,1
MI3_240802_TY2_0100_5_V01_2,MI2_240802_TY2_0100_5,1
MI3_240802_TY2_0100_7_V02-1_3,MI2_240802_TY2_0100_7,1
MI3_240802_TY2_0111_5_V01_1,MI2_240802_TY2_0111_5,1
MI3_240802_TY2_0123_3_V02-4_1,MI2_240802_TY2_0123_3,1
MI3_240802_TY2_0148_1_V02-1_1,MI2_240802_TY2_0148_1,1
MI3_240802_TY2_0164_2_V01_1,MI2_240802_TY2_0164_2,1
MI3_240802_TY2_0185_2_V03_1,MI2_240802_TY2_0185_2,1
MI3_240802_TY2_0185_2_V03_2,MI2_240802_TY2_0185_2,1
MI3_240802_TY2_0205_3_V02-4_2,MI2_240802_TY2_0205_3,1
MI3_240802_TY2_0234_2_V02-3_1,MI2_240802_TY2_0234_2,1
MI3_240802_TY2_0326_4_V01_2,MI2_240802_TY2_0326_4,1
MI3_240802_TY2_0326_7_V01_1,MI2_240802_TY2_0326_7,1
MI3_240802_TY2_0326_9_V02-8_1,MI2_240802_TY2_0326_9,1
MI3_240802_TY2_0352_2_V01_1,MI2_240802_TY2_0352_2,1
MI3_240802_TY2_0352_7_V01_2,MI2_240802_TY2_0352_7,1
MI3_240802_TY2_0365_2_V02-8_1,MI2_240802_TY2_0365_2,1
MI3_240802_TY2_0365_6_V01_1,MI2_240802_TY2_0365_6,1
MI3_240802_TY2_0365_8_V02-8_1,MI2_240802_TY2_0365_8,1
MI3_240802_TY2_0368_7_V01_1,MI2_240802_TY2_0368_7,1
MI3_240802_TY2_0371_2_V02-8_1,MI2_240802_TY2_0371_2,1
MI3_240802_TY2_0371_7_V01_1,MI2_240802_TY2_0371_7,1
MI3_240802_TY2_0408_6_V01_1,MI2_240802_TY2_0408_6,1
MI3_240802_TY2_0424_3_V01_2,MI2_240802_TY2_0424_3,1
MI3_240802_TY2_0424_6_V01_1,MI2_240802_TY2_0424_6,1
MI3_240802_TY2_0430_5_V01_1,MI2_240802_TY2_0430_5,1
MI3_240802_TY2_0433_4_V01_2,MI2_240802_TY2_0433_4,1
MI3_240802_TY2_0446_1_V01_1,MI2_240802_TY2_0446_1,1
MI3_240802_TY2_0446_5_V01_3,MI2_240802_TY2_0446_5,1
MI3_240802_TY2_0446_7_V01_2,MI2_240802_TY2_0446_7,1
MI3_240802_TY2_0457_3_V01_1,MI2_240802_TY2_0457_3,1
MI3_240802_TY2_0493_1_V02-4_1,MI2_240802_TY2_0493_1,1
MI3_240802_TY2_0565_1_V02-4_1,MI2_240802_TY2_0565_1,1
MI3_240802_TY2_0570_1_V02-1_1,MI2_240802_TY2_0570_1,1
MI3_240805_TY2_0022_2_V02-8_1,MI2_240805_TY2_0022_2,1
MI3_240805_TY2_0076_3_V01_1,MI2_240805_TY2_0076_3,1
MI3_240805_TY2_0093_2_V02-5_3,MI2_240805_TY2_0093_2,1
MI3_240805_TY2_0138_2_V01_1,MI2_240805_TY2_0138_2,1
MI3_240805_TY2_0138_2_V01_2,MI2_240805_TY2_0138_2,1
MI3_240805_TY2_0160_2_V01_4,MI2_240805_TY2_0160_2,1
MI3_240805_TY2_0178_2_V02-4_1,MI2_240805_TY2_0178_2,1
MI3_240805_TY2_0223_2_V02-8_1,MI2_240805_TY2_0223_2,1
MI3_240805_TY2_0236_1_V02-8_2,MI2_240805_TY2_0236_1,1
MI3_240805_TY2_0257_1_V02-8_1,MI2_240805_TY2_0257_1,1
MI3_240805_TY2_0280_1_V02-8_2,MI2_240805_TY2_0280_1,1
MI3_240805_TY2_0285_4_V02-8_1,MI2_240805_TY2_0285_4,1
MI3_240805_TY2_0285_4_V02-8_2,MI2_240805_TY2_0285_4,1
MI3_240805_TY2_0289_1_V03_1,MI2_240805_TY2_0289_1,1
MI3_240805_TY2_0299_1_V01_2,MI2_240805_TY2_0299_1,1
MI3_240805_TY2_0329_6_V01_2,MI2_240805_TY2_0329_6,1
MI3_240805_TY2_0329_6_V01_4,MI2_240805_TY2_0329_6,1
MI3_240805_TY2_0329_6_V01_6,MI2_240805_TY2_0329_6,1
MI3_240805_TY2_0366_2_V02-8_2,MI2_240805_TY2_0366_2,1
MI3_240805_TY2_0368_3_V01_1,MI2_240805_TY2_0368_3,1
MI3_240805_TY2_0368_5_V02-8_1,MI2_240805_TY2_0368_5,1
MI3_240805_TY2_0389_4_V02-1_1,MI2_240805_TY2_0389_4,1
MI3_240805_TY2_0389_4_V02-8_1,MI2_240805_TY2_0389_4,1
MI3_240805_TY2_0389_5_V02-4_1,MI2_240805_TY2_0389_5,1
MI3_240805_TY2_0390_3_V01_1,MI2_240805_TY2_0390_3,1
MI3_240805_TY2_0390_4_L03_1,MI2_240805_TY2_0390_4,1
MI3_240805_TY2_0390_7_V01_1,MI2_240805_TY2_0390_7,1
MI3_240805_TY2_0390_9_V01_1,MI2_240805_TY2_0390_9,1
MI3_240805_TY2_0399_6_V01_2,MI2_240805_TY2_0399_6,1
MI3_240805_TY2_0441_1_V01_1,MI2_240805_TY2_0441_1,1
MI3_240805_TY2_0441_3_V01_1,MI2_240805_TY2_0441_3,1
MI3_240805_TY2_0444_1_V02-8_1,MI2_240805_TY2_0444_1,1
MI3_240805_TY2_0448_2_V02-8_1,MI2_240805_TY2_0448_2,1
MI3_240805_TY2_0448_2_V02-8_2,MI2_240805_TY2_0448_2,1
MI3_240805_TY2_0502_1_V01_1,MI2_240805_TY2_0502_1,1
MI3_240805_TY2_0502_4_V01_2,MI2_240805_TY2_0502_4,1
MI3_240805_TY2_0502_5_V02-8_1,MI2_240805_TY2_0502_5,1
MI3_240805_TY2_0522_2_V02-8_1,MI2_240805_TY2_0522_2,1
MI3_240805_TY2_0541_3_V01_1,MI2_240805_TY2_0541_3,1
MI3_240805_TY2_0541_5_V02-8_1,MI2_240805_TY2_0541_5,1
MI3_240806_TY2_0022_2_V01_1,MI2_240806_TY2_0022_2,1
MI3_240806_TY2_0033_1_V01_1,MI2_240806_TY2_0033_1,1
MI3_240806_TY2_0033_1_V01_2,MI2_240806_TY2_0033_1,1
MI3_240806_TY2_0045_1_V01_1,MI2_240806_TY2_0045_1,1
MI3_240806_TY2_0063_3_V02-5_1,MI2_240806_TY2_0063_3,1
MI3_240806_TY2_0088_1_V03_1,MI2_240806_TY2_0088_1,1
MI3_240806_TY2_0155_2_V02-1_1,MI2_240806_TY2_0155_2,1
MI3_240806_TY2_0179_3_V01_1,MI2_240806_TY2_0179_3,1
MI3_240806_TY2_0181_1_V02-8_1,MI2_240806_TY2_0181_1,1
MI3_240806_TY2_0182_2_V01_1,MI2_240806_TY2_0182_2,1
MI3_240806_TY2_0182_2_V01_3,MI2_240806_TY2_0182_2,1
MI3_240806_TY2_0188_3_V01_1,MI2_240806_TY2_0188_3,1
MI3_240806_TY2_0188_3_V01_2,MI2_240806_TY2_0188_3,1
MI3_240806_TY2_0224_2_V01_1,MI2_240806_TY2_0224_2,1
MI3_240806_TY2_0224_3_V01_1,MI2_240806_TY2_0224_3,1
MI3_240806_TY2_0241_1_V02-1_1,MI2_240806_TY2_0241_1,1
MI3_240806_TY2_0243_3_V01_1,MI2_240806_TY2_0243_3,1
MI3_240806_TY2_0253_1_V01_2,MI2_240806_TY2_0253_1,1
MI3_240806_TY2_0288_1_V02-4_1,MI2_240806_TY2_0288_1,1
MI3_240807_TY2_0008_2_V01_1,MI2_240807_TY2_0008_2,1
MI3_240807_TY2_0071_1_V02-4_1,MI2_240807_TY2_0071_1,1
MI3_240807_TY2_0071_2_V01_1,MI2_240807_TY2_0071_2,1
MI3_240807_TY2_0123_2_V01_2,MI2_240807_TY2_0123_2,1
MI3_240807_TY2_0125_2_V01_2,MI2_240807_TY2_0125_2,1
MI3_240807_TY2_0129_1_V02-4_1,MI2_240807_TY2_0129_1,1
MI3_240807_TY2_0132_1_V01_1,MI2_240807_TY2_0132_1,1
MI3_240807_TY2_0135_1_V02-4_1,MI2_240807_TY2_0135_1,1
MI3_240807_TY2_0159_2_V02-4_2,MI2_240807_TY2_0159_2,1
MI3_240807_TY2_0171_1_V01_1,MI2_240807_TY2_0171_1,1
MI3_240807_TY2_0183_1_V02-4_1,MI2_240807_TY2_0183_1,1
MI3_240807_TY2_0183_3_V02-4_1,MI2_240807_TY2_0183_3,1
MI3_240807_TY2_0191_3_V02-4_1,MI2_240807_TY2_0191_3,1
MI3_240807_TY2_0191_3_V02-4_2,MI2_240807_TY2_0191_3,1
MI3_240807_TY2_0232_2_V02-4_5,MI2_240807_TY2_0232_2,1
MI3_240807_TY2_0237_1_V02-4_1,MI2_240807_TY2_0237_1,1
MI3_240807_TY2_0237_2_V02-8_1,MI2_240807_TY2_0237_2,1
MI3_240807_TY2_0237_3_V02-8_1,MI2_240807_TY2_0237_3,1
MI3_240807_TY2_0262_2_V01_1,MI2_240807_TY2_0262_2,1
MI3_240807_TY2_0294_2_V02-1_1,MI2_240807_TY2_0294_2,1
MI3_240807_TY2_0320_4_V01_1,MI2_240807_TY2_0320_4,1
MI3_240807_TY2_0320_6_V01_1,MI2_240807_TY2_0320_6,1
MI3_240807_TY2_0331_3_V01_1,MI2_240807_TY2_0331_3,1
MI3_240807_TY2_0331_7_V01_1,MI2_240807_TY2_0331_7,1
MI3_240807_TY2_0335_1_V01_1,MI2_240807_TY2_0335_1,1
MI3_240807_TY2_0353_2_V01_2,MI2_240807_TY2_0353_2,1
MI3_240807_TY2_0353_7_V01_1,MI2_240807_TY2_0353_7,1
MI3_240807_TY2_0375_8_V01_1,MI2_240807_TY2_0375_8,1
MI3_240807_TY2_0429_3_V01_1,MI2_240807_TY2_0429_3,1
MI3_240807_TY2_0481_1_V02-4_1,MI2_240807_TY2_0481_1,1
MI3_240807_TY2_0504_2_V01_1,MI2_240807_TY2_0504_2,1
MI3_240807_TY2_0569_1_V01_2,MI2_240807_TY2_0569_1,1
MI3_240808_TY2_0012_1_V02-8_1,MI2_240808_TY2_0012_1,1
MI3_240808_TY2_0012_1_V02-8_2,MI2_240808_TY2_0012_1,1
MI3_240808_TY2_0012_2_V01_1,MI2_240808_TY2_0012_2,1
MI3_240808_TY2_0012_3_T03_1,MI2_240808_TY2_0012_3,1
MI3_240808_TY2_0013_2_V01_1,MI2_240808_TY2_0013_2,1
MI3_240808_TY2_0043_1_V02-8_2,MI2_240808_TY2_0043_1,1
MI3_240808_TY2_0048_1_V02-1_1,MI2_240808_TY2_0048_1,1
MI3_240808_TY2_0048_2_V01_1,MI2_240808_TY2_0048_2,1
MI3_240808_TY2_0071_1_V02-8_1,MI2_240808_TY2_0071_1,1
MI3_240808_TY2_0092_1_V01_1,MI2_240808_TY2_0092_1,1
MI3_240808_TY2_0130_1_V01_1,MI2_240808_TY2_0130_1,1
MI3_240808_TY2_0144_1_V02-1_1,MI2_240808_TY2_0144_1,1
MI3_240808_TY2_0153_1_V01_1,MI2_240808_TY2_0153_1,1
MI3_240808_TY2_0188_1_V02-4_1,MI2_240808_TY2_0188_1,1
MI3_240808_TY2_0201_1_V01_1,MI2_240808_TY2_0201_1,1
MI3_240808_TY2_0233_1_V02-8_1,MI2_240808_TY2_0233_1,1
MI3_240808_TY2_0249_6_V01_2,MI2_240808_TY2_0249_6,1
MI3_240808_TY2_0261_1_V02-4_1,MI2_240808_TY2_0261_1,1
MI3_240808_TY2_0261_3_V01_1,MI2_240808_TY2_0261_3,1
MI3_240808_TY2_0263_1_V02-2_1,MI2_240808_TY2_0263_1,1
MI3_240808_TY2_0338_2_V01_1,MI2_240808_TY2_0338_2,1
MI3_240808_TY2_0403_1_V02-4_1,MI2_240808_TY2_0403_1,1
MI3_240808_TY2_0403_2_V01_2,MI2_240808_TY2_0403_2,1
MI3_240808_TY2_0413_2_V01_1,MI2_240808_TY2_0413_2,1
MI3_240808_TY2_0413_6_V01_2,MI2_240808_TY2_0413_6,1
MI3_240808_TY2_0434_3_V02-4_2,MI2_240808_TY2_0434_3,1
MI3_240808_TY2_0434_4_V02-4_2,MI2_240808_TY2_0434_4,1
MI3_240808_TY2_0438_3_V02-4_3,MI2_240808_TY2_0438_3,1
MI3_240808_TY2_0446_3_V02-4_3,MI2_240808_TY2_0446_3,1
MI3_240808_TY2_0446_5_V01_1,MI2_240808_TY2_0446_5,1
MI3_240808_TY2_0449_1_V02-1_1,MI2_240808_TY2_0449_1,1
MI3_240808_TY2_0462_1_V01_1,MI2_240808_TY2_0462_1,1
MI3_240808_TY2_0462_2_V01_1,MI2_240808_TY2_0462_2,1
MI3_240808_TY2_0484_3_V01_1,MI2_240808_TY2_0484_3,1
MI3_240808_TY2_0501_1_V02-4_2,MI2_240808_TY2_0501_1,1
MI3_240808_TY2_0501_5_V02-4_1,MI2_240808_TY2_0501_5,1
MI3_240808_TY2_0513_1_V01_1,MI2_240808_TY2_0513_1,1
MI3_240808_TY2_0554_3_V02-4_1,MI2_240808_TY2_0554_3,1
