corpus-id,image_path
IMG_OCR_6_F_0176319,data/finocr/images/IMG_OCR_6_F_0176319.png
IMG_OCR_6_T_PL_021127,data/finocr/images/IMG_OCR_6_T_PL_021127.png
IMG_OCR_6_T_NV_024553,data/finocr/images/IMG_OCR_6_T_NV_024553.png
IMG_OCR_6_F_0297905,data/finocr/images/IMG_OCR_6_F_0297905.png
IMG_OCR_6_F_0008225,data/finocr/images/IMG_OCR_6_F_0008225.png
IMG_OCR_6_F_0204113,data/finocr/images/IMG_OCR_6_F_0204113.png
IMG_OCR_6_T_PL_014493,data/finocr/images/IMG_OCR_6_T_PL_014493.png
IMG_OCR_6_T_BL_022657,data/finocr/images/IMG_OCR_6_T_BL_022657.png
IMG_OCR_6_T_BL_018753,data/finocr/images/IMG_OCR_6_T_BL_018753.png
IMG_OCR_6_T_NV_014949,data/finocr/images/IMG_OCR_6_T_NV_014949.png
IMG_OCR_6_F_0275704,data/finocr/images/IMG_OCR_6_F_0275704.png
IMG_OCR_6_T_CO_009410,data/finocr/images/IMG_OCR_6_T_CO_009410.png
IMG_OCR_6_F_0051713,data/finocr/images/IMG_OCR_6_F_0051713.png
IMG_OCR_6_F_0133312,data/finocr/images/IMG_OCR_6_F_0133312.png
IMG_OCR_6_T_PL_011493,data/finocr/images/IMG_OCR_6_T_PL_011493.png
IMG_OCR_6_T_NV_011315,data/finocr/images/IMG_OCR_6_T_NV_011315.png
IMG_OCR_6_T_BL_025241,data/finocr/images/IMG_OCR_6_T_BL_025241.png
IMG_OCR_6_T_PL_021328,data/finocr/images/IMG_OCR_6_T_PL_021328.png
IMG_OCR_6_F_0325622,data/finocr/images/IMG_OCR_6_F_0325622.png
IMG_OCR_6_T_BL_008974,data/finocr/images/IMG_OCR_6_T_BL_008974.png
IMG_OCR_6_T_NV_016589,data/finocr/images/IMG_OCR_6_T_NV_016589.png
IMG_OCR_6_T_BL_010987,data/finocr/images/IMG_OCR_6_T_BL_010987.png
IMG_OCR_6_F_0040605,data/finocr/images/IMG_OCR_6_F_0040605.png
IMG_OCR_6_F_0233113,data/finocr/images/IMG_OCR_6_F_0233113.png
IMG_OCR_6_T_BL_019933,data/finocr/images/IMG_OCR_6_T_BL_019933.png
IMG_OCR_6_F_0115117,data/finocr/images/IMG_OCR_6_F_0115117.png
IMG_OCR_6_T_CO_001440,data/finocr/images/IMG_OCR_6_T_CO_001440.png
IMG_OCR_6_F_0083512,data/finocr/images/IMG_OCR_6_F_0083512.png
IMG_OCR_6_F_0240602,data/finocr/images/IMG_OCR_6_F_0240602.png
IMG_OCR_6_T_BL_019082,data/finocr/images/IMG_OCR_6_T_BL_019082.png
IMG_OCR_6_F_0017522,data/finocr/images/IMG_OCR_6_F_0017522.png
IMG_OCR_6_T_NV_023632,data/finocr/images/IMG_OCR_6_T_NV_023632.png
IMG_OCR_6_F_0339904,data/finocr/images/IMG_OCR_6_F_0339904.png
IMG_OCR_6_T_PL_000123,data/finocr/images/IMG_OCR_6_T_PL_000123.png
IMG_OCR_6_F_0210219,data/finocr/images/IMG_OCR_6_F_0210219.png
IMG_OCR_6_T_NV_020952,data/finocr/images/IMG_OCR_6_T_NV_020952.png
IMG_OCR_6_F_0040223,data/finocr/images/IMG_OCR_6_F_0040223.png
IMG_OCR_6_T_PL_004731,data/finocr/images/IMG_OCR_6_T_PL_004731.png
IMG_OCR_6_F_0058012,data/finocr/images/IMG_OCR_6_F_0058012.png
IMG_OCR_6_T_NV_023770,data/finocr/images/IMG_OCR_6_T_NV_023770.png
IMG_OCR_6_T_NV_016714,data/finocr/images/IMG_OCR_6_T_NV_016714.png
IMG_OCR_6_F_0108608,data/finocr/images/IMG_OCR_6_F_0108608.png
IMG_OCR_6_T_ET_014211,data/finocr/images/IMG_OCR_6_T_ET_014211.png
IMG_OCR_6_T_PL_022802,data/finocr/images/IMG_OCR_6_T_PL_022802.png
IMG_OCR_6_T_BL_023355,data/finocr/images/IMG_OCR_6_T_BL_023355.png
IMG_OCR_6_T_ET_009061,data/finocr/images/IMG_OCR_6_T_ET_009061.png
IMG_OCR_6_T_PL_009774,data/finocr/images/IMG_OCR_6_T_PL_009774.png
IMG_OCR_6_T_NV_009227,data/finocr/images/IMG_OCR_6_T_NV_009227.png
IMG_OCR_6_T_PL_020456,data/finocr/images/IMG_OCR_6_T_PL_020456.png
IMG_OCR_6_T_NV_009024,data/finocr/images/IMG_OCR_6_T_NV_009024.png
IMG_OCR_6_T_NV_025952,data/finocr/images/IMG_OCR_6_T_NV_025952.png
IMG_OCR_6_T_ET_011856,data/finocr/images/IMG_OCR_6_T_ET_011856.png
IMG_OCR_6_T_BL_015160,data/finocr/images/IMG_OCR_6_T_BL_015160.png
IMG_OCR_6_T_ET_013740,data/finocr/images/IMG_OCR_6_T_ET_013740.png
IMG_OCR_6_F_0359910,data/finocr/images/IMG_OCR_6_F_0359910.png
IMG_OCR_6_F_0167508,data/finocr/images/IMG_OCR_6_F_0167508.png
IMG_OCR_6_T_BL_008316,data/finocr/images/IMG_OCR_6_T_BL_008316.png
IMG_OCR_6_T_BL_021922,data/finocr/images/IMG_OCR_6_T_BL_021922.png
IMG_OCR_6_T_BL_023696,data/finocr/images/IMG_OCR_6_T_BL_023696.png
IMG_OCR_6_T_PL_010904,data/finocr/images/IMG_OCR_6_T_PL_010904.png
IMG_OCR_6_F_0003604,data/finocr/images/IMG_OCR_6_F_0003604.png
IMG_OCR_6_T_CO_003021,data/finocr/images/IMG_OCR_6_T_CO_003021.png
IMG_OCR_6_T_BL_014244,data/finocr/images/IMG_OCR_6_T_BL_014244.png
IMG_OCR_6_T_ET_001901,data/finocr/images/IMG_OCR_6_T_ET_001901.png
IMG_OCR_6_F_0033325,data/finocr/images/IMG_OCR_6_F_0033325.png
IMG_OCR_6_T_BL_020918,data/finocr/images/IMG_OCR_6_T_BL_020918.png
IMG_OCR_6_T_BL_005588,data/finocr/images/IMG_OCR_6_T_BL_005588.png
IMG_OCR_6_T_NV_023563,data/finocr/images/IMG_OCR_6_T_NV_023563.png
IMG_OCR_6_F_0000619,data/finocr/images/IMG_OCR_6_F_0000619.png
IMG_OCR_6_F_0099820,data/finocr/images/IMG_OCR_6_F_0099820.png
IMG_OCR_6_T_PL_012497,data/finocr/images/IMG_OCR_6_T_PL_012497.png
IMG_OCR_6_T_PL_001981,data/finocr/images/IMG_OCR_6_T_PL_001981.png
IMG_OCR_6_F_0067913,data/finocr/images/IMG_OCR_6_F_0067913.png
IMG_OCR_6_T_CO_010178,data/finocr/images/IMG_OCR_6_T_CO_010178.png
IMG_OCR_6_F_0150107,data/finocr/images/IMG_OCR_6_F_0150107.png
IMG_OCR_6_F_0272304,data/finocr/images/IMG_OCR_6_F_0272304.png
IMG_OCR_6_F_0163225,data/finocr/images/IMG_OCR_6_F_0163225.png
IMG_OCR_6_F_0300213,data/finocr/images/IMG_OCR_6_F_0300213.png
IMG_OCR_6_T_BL_000880,data/finocr/images/IMG_OCR_6_T_BL_000880.png
IMG_OCR_6_T_PL_025857,data/finocr/images/IMG_OCR_6_T_PL_025857.png
IMG_OCR_6_F_0086507,data/finocr/images/IMG_OCR_6_F_0086507.png
IMG_OCR_6_T_PL_025972,data/finocr/images/IMG_OCR_6_T_PL_025972.png
IMG_OCR_6_F_0196417,data/finocr/images/IMG_OCR_6_F_0196417.png
IMG_OCR_6_T_BL_012933,data/finocr/images/IMG_OCR_6_T_BL_012933.png
IMG_OCR_6_T_BL_012394,data/finocr/images/IMG_OCR_6_T_BL_012394.png
IMG_OCR_6_F_0047021,data/finocr/images/IMG_OCR_6_F_0047021.png
IMG_OCR_6_T_BL_017617,data/finocr/images/IMG_OCR_6_T_BL_017617.png
IMG_OCR_6_F_0299609,data/finocr/images/IMG_OCR_6_F_0299609.png
IMG_OCR_6_T_BL_008900,data/finocr/images/IMG_OCR_6_T_BL_008900.png
IMG_OCR_6_F_0319020,data/finocr/images/IMG_OCR_6_F_0319020.png
IMG_OCR_6_T_PL_027005,data/finocr/images/IMG_OCR_6_T_PL_027005.png
IMG_OCR_6_F_0103010,data/finocr/images/IMG_OCR_6_F_0103010.png
IMG_OCR_6_T_BL_015817,data/finocr/images/IMG_OCR_6_T_BL_015817.png
IMG_OCR_6_T_BL_005891,data/finocr/images/IMG_OCR_6_T_BL_005891.png
IMG_OCR_6_T_ET_013496,data/finocr/images/IMG_OCR_6_T_ET_013496.png
IMG_OCR_6_T_NV_001057,data/finocr/images/IMG_OCR_6_T_NV_001057.png
IMG_OCR_6_T_BL_017101,data/finocr/images/IMG_OCR_6_T_BL_017101.png
IMG_OCR_6_F_0312824,data/finocr/images/IMG_OCR_6_F_0312824.png
IMG_OCR_6_T_NV_012350,data/finocr/images/IMG_OCR_6_T_NV_012350.png
IMG_OCR_6_F_0271606,data/finocr/images/IMG_OCR_6_F_0271606.png
IMG_OCR_6_T_NV_021467,data/finocr/images/IMG_OCR_6_T_NV_021467.png
IMG_OCR_6_F_0014213,data/finocr/images/IMG_OCR_6_F_0014213.png
IMG_OCR_6_F_0039122,data/finocr/images/IMG_OCR_6_F_0039122.png
IMG_OCR_6_T_BL_009512,data/finocr/images/IMG_OCR_6_T_BL_009512.png
IMG_OCR_6_T_ET_001057,data/finocr/images/IMG_OCR_6_T_ET_001057.png
IMG_OCR_6_F_0210602,data/finocr/images/IMG_OCR_6_F_0210602.png
IMG_OCR_6_T_NV_008318,data/finocr/images/IMG_OCR_6_T_NV_008318.png
IMG_OCR_6_T_BL_015237,data/finocr/images/IMG_OCR_6_T_BL_015237.png
IMG_OCR_6_F_0189713,data/finocr/images/IMG_OCR_6_F_0189713.png
IMG_OCR_6_T_ET_001084,data/finocr/images/IMG_OCR_6_T_ET_001084.png
IMG_OCR_6_T_PL_025429,data/finocr/images/IMG_OCR_6_T_PL_025429.png
IMG_OCR_6_F_0209905,data/finocr/images/IMG_OCR_6_F_0209905.png
IMG_OCR_6_T_BL_025582,data/finocr/images/IMG_OCR_6_T_BL_025582.png
IMG_OCR_6_T_BL_024597,data/finocr/images/IMG_OCR_6_T_BL_024597.png
IMG_OCR_6_F_0102107,data/finocr/images/IMG_OCR_6_F_0102107.png
IMG_OCR_6_T_BL_006854,data/finocr/images/IMG_OCR_6_T_BL_006854.png
IMG_OCR_6_T_PL_009082,data/finocr/images/IMG_OCR_6_T_PL_009082.png
IMG_OCR_6_F_0202218,data/finocr/images/IMG_OCR_6_F_0202218.png
IMG_OCR_6_T_NV_009843,data/finocr/images/IMG_OCR_6_T_NV_009843.png
IMG_OCR_6_F_0113921,data/finocr/images/IMG_OCR_6_F_0113921.png
IMG_OCR_6_F_0232806,data/finocr/images/IMG_OCR_6_F_0232806.png
IMG_OCR_6_T_NV_015683,data/finocr/images/IMG_OCR_6_T_NV_015683.png
IMG_OCR_6_T_NV_025667,data/finocr/images/IMG_OCR_6_T_NV_025667.png
IMG_OCR_6_F_0014119,data/finocr/images/IMG_OCR_6_F_0014119.png
IMG_OCR_6_T_PL_001083,data/finocr/images/IMG_OCR_6_T_PL_001083.png
IMG_OCR_6_F_0094521,data/finocr/images/IMG_OCR_6_F_0094521.png
IMG_OCR_6_T_ET_014240,data/finocr/images/IMG_OCR_6_T_ET_014240.png
IMG_OCR_6_T_NV_001235,data/finocr/images/IMG_OCR_6_T_NV_001235.png
IMG_OCR_6_T_PL_017785,data/finocr/images/IMG_OCR_6_T_PL_017785.png
IMG_OCR_6_T_CO_007806,data/finocr/images/IMG_OCR_6_T_CO_007806.png
IMG_OCR_6_T_ET_002609,data/finocr/images/IMG_OCR_6_T_ET_002609.png
IMG_OCR_6_T_BL_016305,data/finocr/images/IMG_OCR_6_T_BL_016305.png
IMG_OCR_6_T_ET_009306,data/finocr/images/IMG_OCR_6_T_ET_009306.png
IMG_OCR_6_T_PL_024583,data/finocr/images/IMG_OCR_6_T_PL_024583.png
IMG_OCR_6_F_0015417,data/finocr/images/IMG_OCR_6_F_0015417.png
IMG_OCR_6_T_NV_004849,data/finocr/images/IMG_OCR_6_T_NV_004849.png
IMG_OCR_6_T_NV_002167,data/finocr/images/IMG_OCR_6_T_NV_002167.png
IMG_OCR_6_T_PL_019588,data/finocr/images/IMG_OCR_6_T_PL_019588.png
IMG_OCR_6_T_BL_022617,data/finocr/images/IMG_OCR_6_T_BL_022617.png
IMG_OCR_6_T_NV_021105,data/finocr/images/IMG_OCR_6_T_NV_021105.png
IMG_OCR_6_T_ET_004222,data/finocr/images/IMG_OCR_6_T_ET_004222.png
IMG_OCR_6_T_ET_007312,data/finocr/images/IMG_OCR_6_T_ET_007312.png
IMG_OCR_6_T_PL_002649,data/finocr/images/IMG_OCR_6_T_PL_002649.png
IMG_OCR_6_F_0173919,data/finocr/images/IMG_OCR_6_F_0173919.png
IMG_OCR_6_F_0055608,data/finocr/images/IMG_OCR_6_F_0055608.png
IMG_OCR_6_T_BL_001779,data/finocr/images/IMG_OCR_6_T_BL_001779.png
IMG_OCR_6_F_0182408,data/finocr/images/IMG_OCR_6_F_0182408.png
IMG_OCR_6_T_PL_010743,data/finocr/images/IMG_OCR_6_T_PL_010743.png
IMG_OCR_6_F_0056006,data/finocr/images/IMG_OCR_6_F_0056006.png
IMG_OCR_6_T_NV_022539,data/finocr/images/IMG_OCR_6_T_NV_022539.png
IMG_OCR_6_T_PL_022649,data/finocr/images/IMG_OCR_6_T_PL_022649.png
IMG_OCR_6_T_BL_016792,data/finocr/images/IMG_OCR_6_T_BL_016792.png
IMG_OCR_6_F_0369716,data/finocr/images/IMG_OCR_6_F_0369716.png
IMG_OCR_6_T_CO_007285,data/finocr/images/IMG_OCR_6_T_CO_007285.png
IMG_OCR_6_T_ET_016676,data/finocr/images/IMG_OCR_6_T_ET_016676.png
IMG_OCR_6_F_0030826,data/finocr/images/IMG_OCR_6_F_0030826.png
IMG_OCR_6_T_NV_002572,data/finocr/images/IMG_OCR_6_T_NV_002572.png
IMG_OCR_6_T_CO_005263,data/finocr/images/IMG_OCR_6_T_CO_005263.png
IMG_OCR_6_T_CO_007792,data/finocr/images/IMG_OCR_6_T_CO_007792.png
IMG_OCR_6_F_0023211,data/finocr/images/IMG_OCR_6_F_0023211.png
IMG_OCR_6_F_0001512,data/finocr/images/IMG_OCR_6_F_0001512.png
IMG_OCR_6_T_NV_018778,data/finocr/images/IMG_OCR_6_T_NV_018778.png
IMG_OCR_6_F_0097221,data/finocr/images/IMG_OCR_6_F_0097221.png
IMG_OCR_6_T_BL_022499,data/finocr/images/IMG_OCR_6_T_BL_022499.png
IMG_OCR_6_T_NV_025635,data/finocr/images/IMG_OCR_6_T_NV_025635.png
IMG_OCR_6_T_NV_002563,data/finocr/images/IMG_OCR_6_T_NV_002563.png
IMG_OCR_6_T_BL_013740,data/finocr/images/IMG_OCR_6_T_BL_013740.png
IMG_OCR_6_T_BL_010791,data/finocr/images/IMG_OCR_6_T_BL_010791.png
IMG_OCR_6_T_CO_000242,data/finocr/images/IMG_OCR_6_T_CO_000242.png
IMG_OCR_6_T_NV_000134,data/finocr/images/IMG_OCR_6_T_NV_000134.png
IMG_OCR_6_T_BL_016862,data/finocr/images/IMG_OCR_6_T_BL_016862.png
IMG_OCR_6_T_ET_007058,data/finocr/images/IMG_OCR_6_T_ET_007058.png
IMG_OCR_6_F_0215114,data/finocr/images/IMG_OCR_6_F_0215114.png
IMG_OCR_6_T_CO_010155,data/finocr/images/IMG_OCR_6_T_CO_010155.png
IMG_OCR_6_T_BL_001084,data/finocr/images/IMG_OCR_6_T_BL_001084.png
IMG_OCR_6_T_NV_015797,data/finocr/images/IMG_OCR_6_T_NV_015797.png
IMG_OCR_6_T_PL_011137,data/finocr/images/IMG_OCR_6_T_PL_011137.png
IMG_OCR_6_T_NV_013632,data/finocr/images/IMG_OCR_6_T_NV_013632.png
IMG_OCR_6_T_ET_012682,data/finocr/images/IMG_OCR_6_T_ET_012682.png
IMG_OCR_6_T_PL_005778,data/finocr/images/IMG_OCR_6_T_PL_005778.png
IMG_OCR_6_F_0100519,data/finocr/images/IMG_OCR_6_F_0100519.png
IMG_OCR_6_T_BL_021033,data/finocr/images/IMG_OCR_6_T_BL_021033.png
IMG_OCR_6_F_0202425,data/finocr/images/IMG_OCR_6_F_0202425.png
IMG_OCR_6_F_0113614,data/finocr/images/IMG_OCR_6_F_0113614.png
IMG_OCR_6_T_CO_005859,data/finocr/images/IMG_OCR_6_T_CO_005859.png
IMG_OCR_6_T_CO_004582,data/finocr/images/IMG_OCR_6_T_CO_004582.png
IMG_OCR_6_T_BL_006490,data/finocr/images/IMG_OCR_6_T_BL_006490.png
IMG_OCR_6_F_0115513,data/finocr/images/IMG_OCR_6_F_0115513.png
IMG_OCR_6_F_0063306,data/finocr/images/IMG_OCR_6_F_0063306.png
IMG_OCR_6_F_0040112,data/finocr/images/IMG_OCR_6_F_0040112.png
IMG_OCR_6_T_ET_001105,data/finocr/images/IMG_OCR_6_T_ET_001105.png
IMG_OCR_6_T_NV_017866,data/finocr/images/IMG_OCR_6_T_NV_017866.png
IMG_OCR_6_T_NV_002561,data/finocr/images/IMG_OCR_6_T_NV_002561.png
IMG_OCR_6_F_0144312,data/finocr/images/IMG_OCR_6_F_0144312.png
IMG_OCR_6_T_NV_008586,data/finocr/images/IMG_OCR_6_T_NV_008586.png
IMG_OCR_6_F_0190418,data/finocr/images/IMG_OCR_6_F_0190418.png
IMG_OCR_6_T_NV_000257,data/finocr/images/IMG_OCR_6_T_NV_000257.png
IMG_OCR_6_T_ET_007680,data/finocr/images/IMG_OCR_6_T_ET_007680.png
IMG_OCR_6_T_BL_001315,data/finocr/images/IMG_OCR_6_T_BL_001315.png
IMG_OCR_6_T_PL_007453,data/finocr/images/IMG_OCR_6_T_PL_007453.png
IMG_OCR_6_T_BL_021440,data/finocr/images/IMG_OCR_6_T_BL_021440.png
IMG_OCR_6_T_BL_009338,data/finocr/images/IMG_OCR_6_T_BL_009338.png
IMG_OCR_6_F_0217708,data/finocr/images/IMG_OCR_6_F_0217708.png
IMG_OCR_6_T_BL_016537,data/finocr/images/IMG_OCR_6_T_BL_016537.png
IMG_OCR_6_T_PL_023641,data/finocr/images/IMG_OCR_6_T_PL_023641.png
IMG_OCR_6_T_BL_005432,data/finocr/images/IMG_OCR_6_T_BL_005432.png
IMG_OCR_6_T_NV_014321,data/finocr/images/IMG_OCR_6_T_NV_014321.png
IMG_OCR_6_T_BL_004475,data/finocr/images/IMG_OCR_6_T_BL_004475.png
IMG_OCR_6_T_BL_011178,data/finocr/images/IMG_OCR_6_T_BL_011178.png
IMG_OCR_6_T_ET_010426,data/finocr/images/IMG_OCR_6_T_ET_010426.png
IMG_OCR_6_F_0026006,data/finocr/images/IMG_OCR_6_F_0026006.png
IMG_OCR_6_T_NV_006737,data/finocr/images/IMG_OCR_6_T_NV_006737.png
IMG_OCR_6_F_0269005,data/finocr/images/IMG_OCR_6_F_0269005.png
IMG_OCR_6_T_PL_022339,data/finocr/images/IMG_OCR_6_T_PL_022339.png
IMG_OCR_6_T_PL_019424,data/finocr/images/IMG_OCR_6_T_PL_019424.png
IMG_OCR_6_T_NV_004759,data/finocr/images/IMG_OCR_6_T_NV_004759.png
IMG_OCR_6_T_NV_006798,data/finocr/images/IMG_OCR_6_T_NV_006798.png
IMG_OCR_6_T_BL_008284,data/finocr/images/IMG_OCR_6_T_BL_008284.png
IMG_OCR_6_F_0189511,data/finocr/images/IMG_OCR_6_F_0189511.png
IMG_OCR_6_T_NV_009828,data/finocr/images/IMG_OCR_6_T_NV_009828.png
IMG_OCR_6_F_0146606,data/finocr/images/IMG_OCR_6_F_0146606.png
IMG_OCR_6_F_0107214,data/finocr/images/IMG_OCR_6_F_0107214.png
IMG_OCR_6_T_NV_013880,data/finocr/images/IMG_OCR_6_T_NV_013880.png
IMG_OCR_6_T_CO_006448,data/finocr/images/IMG_OCR_6_T_CO_006448.png
IMG_OCR_6_T_BL_000706,data/finocr/images/IMG_OCR_6_T_BL_000706.png
IMG_OCR_6_T_ET_012568,data/finocr/images/IMG_OCR_6_T_ET_012568.png
IMG_OCR_6_T_NV_003666,data/finocr/images/IMG_OCR_6_T_NV_003666.png
IMG_OCR_6_T_CO_005596,data/finocr/images/IMG_OCR_6_T_CO_005596.png
IMG_OCR_6_T_PL_004523,data/finocr/images/IMG_OCR_6_T_PL_004523.png
IMG_OCR_6_T_BL_016392,data/finocr/images/IMG_OCR_6_T_BL_016392.png
IMG_OCR_6_F_0107015,data/finocr/images/IMG_OCR_6_F_0107015.png
IMG_OCR_6_T_PL_004739,data/finocr/images/IMG_OCR_6_T_PL_004739.png
IMG_OCR_6_T_BL_010109,data/finocr/images/IMG_OCR_6_T_BL_010109.png
IMG_OCR_6_F_0124406,data/finocr/images/IMG_OCR_6_F_0124406.png
IMG_OCR_6_T_ET_000797,data/finocr/images/IMG_OCR_6_T_ET_000797.png
IMG_OCR_6_F_0190610,data/finocr/images/IMG_OCR_6_F_0190610.png
IMG_OCR_6_T_PL_007206,data/finocr/images/IMG_OCR_6_T_PL_007206.png
IMG_OCR_6_T_CO_000134,data/finocr/images/IMG_OCR_6_T_CO_000134.png
IMG_OCR_6_T_BL_026394,data/finocr/images/IMG_OCR_6_T_BL_026394.png
IMG_OCR_6_T_BL_003280,data/finocr/images/IMG_OCR_6_T_BL_003280.png
IMG_OCR_6_T_CO_006033,data/finocr/images/IMG_OCR_6_T_CO_006033.png
IMG_OCR_6_T_BL_022148,data/finocr/images/IMG_OCR_6_T_BL_022148.png
IMG_OCR_6_T_NV_021709,data/finocr/images/IMG_OCR_6_T_NV_021709.png
IMG_OCR_6_T_NV_003740,data/finocr/images/IMG_OCR_6_T_NV_003740.png
IMG_OCR_6_F_0217712,data/finocr/images/IMG_OCR_6_F_0217712.png
IMG_OCR_6_T_ET_005694,data/finocr/images/IMG_OCR_6_T_ET_005694.png
IMG_OCR_6_F_0189708,data/finocr/images/IMG_OCR_6_F_0189708.png
IMG_OCR_6_T_PL_017746,data/finocr/images/IMG_OCR_6_T_PL_017746.png
IMG_OCR_6_T_PL_011510,data/finocr/images/IMG_OCR_6_T_PL_011510.png
IMG_OCR_6_F_0123604,data/finocr/images/IMG_OCR_6_F_0123604.png
IMG_OCR_6_F_0210505,data/finocr/images/IMG_OCR_6_F_0210505.png
IMG_OCR_6_T_CO_006385,data/finocr/images/IMG_OCR_6_T_CO_006385.png
IMG_OCR_6_F_0094114,data/finocr/images/IMG_OCR_6_F_0094114.png
IMG_OCR_6_T_BL_001655,data/finocr/images/IMG_OCR_6_T_BL_001655.png
IMG_OCR_6_F_0119026,data/finocr/images/IMG_OCR_6_F_0119026.png
IMG_OCR_6_T_BL_006861,data/finocr/images/IMG_OCR_6_T_BL_006861.png
IMG_OCR_6_T_NV_016537,data/finocr/images/IMG_OCR_6_T_NV_016537.png
IMG_OCR_6_T_CO_004251,data/finocr/images/IMG_OCR_6_T_CO_004251.png
IMG_OCR_6_T_PL_020209,data/finocr/images/IMG_OCR_6_T_PL_020209.png
IMG_OCR_6_F_0109822,data/finocr/images/IMG_OCR_6_F_0109822.png
IMG_OCR_6_T_ET_001576,data/finocr/images/IMG_OCR_6_T_ET_001576.png
IMG_OCR_6_F_0133520,data/finocr/images/IMG_OCR_6_F_0133520.png
IMG_OCR_6_T_PL_024833,data/finocr/images/IMG_OCR_6_T_PL_024833.png
IMG_OCR_6_T_PL_016997,data/finocr/images/IMG_OCR_6_T_PL_016997.png
IMG_OCR_6_F_0118713,data/finocr/images/IMG_OCR_6_F_0118713.png
IMG_OCR_6_T_NV_017921,data/finocr/images/IMG_OCR_6_T_NV_017921.png
IMG_OCR_6_T_PL_021882,data/finocr/images/IMG_OCR_6_T_PL_021882.png
IMG_OCR_6_T_ET_003848,data/finocr/images/IMG_OCR_6_T_ET_003848.png
IMG_OCR_6_F_0224808,data/finocr/images/IMG_OCR_6_F_0224808.png
IMG_OCR_6_T_BL_014227,data/finocr/images/IMG_OCR_6_T_BL_014227.png
IMG_OCR_6_T_NV_006510,data/finocr/images/IMG_OCR_6_T_NV_006510.png
IMG_OCR_6_T_PL_022341,data/finocr/images/IMG_OCR_6_T_PL_022341.png
IMG_OCR_6_T_PL_017223,data/finocr/images/IMG_OCR_6_T_PL_017223.png
IMG_OCR_6_T_ET_003038,data/finocr/images/IMG_OCR_6_T_ET_003038.png
IMG_OCR_6_T_BL_004492,data/finocr/images/IMG_OCR_6_T_BL_004492.png
IMG_OCR_6_T_ET_014577,data/finocr/images/IMG_OCR_6_T_ET_014577.png
IMG_OCR_6_T_BL_000134,data/finocr/images/IMG_OCR_6_T_BL_000134.png
