query-id,text
48,원예작물재배원과 조경원의 2021년부터 2031년까지 연평균 취업자 수 증감률 차이를 계산하라.
49,첨단화학소재 산업의 사업체 규모별·분야별 인력 분포와 2019~2022년 직무별 퇴직 추세 간의 상관관계를 분석하라.
50,이차전지 산업기술인력 전체 부족 인원 대비 생산기술 직무 부족 비율과 전체 인력 대비 생산기술 직무 비중을 비교 분석하라.
51,"차세대 세라믹소재 산업에서 고졸과 대졸 학력의 광·전자 및 에너지·환경 분야 산업기술인력 증가율은 어떻게 다르며, 각 학력의 기여율은 전체 증가율에 어떤 영향을 미치나요?"
52,2023년 및 2022년의 중소기업과 대기업의 대체인력지원금 및 육아기근로시간단축제도의 인지도 비교
53,이차전지 분야별 연구개발 방식과 신입직 채용 애로사항 간의 연관성은 무엇인가요?
54,블라인드 채용의 서류전형과 필기전형에서 편견 요소를 배제하는 방식은 어떻게 다른가요?
55,철학연구원과 역사학연구원의 일자리 전망 및 증가/감소요인 분석
56,이차전지 산업의 '생산기술직 수요 증가 및 미스매치 확대' 이슈에 대응하기 위해 제시된 정책 방향은 무엇인가요?
57,향후 10년간 지게차운전원과 택배원의 일자리 전망을 각 직업의 증감 요인과 산업별 구조적 변화를 중심으로 비교하시오.
58,차세대세라믹소재 분야에서 고졸 채용률이 높음에도 불구하고 엔지니어링 세라믹소재 분야의 인력 부족률이 높은 이유는 무엇인가요?
59,"철로설치·보수원과 잠수기능원의 업무 환경, 필수 자격 요건, 그리고 작업 방식의 차이점을 비교하라."
60,우편물집배원 감소 요인 하역·적재종사원 현상태 유지 요인
61,2023년 기준 일·가정 양립 정책 중 근로자 이직률 감소와 기업 생산성 향상에 가장 큰 영향을 미친 상위 3개 정책을 순위별 응답 빈도와 지역별 성과 데이터를 비교하여 설명하라.
62,"임신기 근로시간 단축제도와 육아휴직제도의 사용 불가 사유를 비교하고, 산업별·규모별 주요 장애 요인을 분석하라."
63,2023년 한국 사업체에서 채용 시 남성 선호 경향과 주요 보직 배치의 성차별 수준은 업종별로 어떻게 다른 양상을 보였나요?
64,'정밀기능화학소재' 분야의 연구개발 투자 비중과 '구매·영업·시장조사' 직무 채용률 간의 관계는 무엇인가요?
65,1년 미만 근속한 법률 분야으 근로자와 1~3년 미만 근속한 금속 성형 직종 근로자의 성별 임금 격차 차이를 비교하라.
66,차세대세라믹소재 산업의 생산기술 분야 인력 부족 주요 원인인 '필수 직무 역량 부족'과 해당 분야 인력 부족 해소 전략 간의 관계는 무엇인가요?
67,낙농종사원과 가축사육종사원의 향후 10년간 일자리 전망과 영향을 미치는 주요 요인을 비교하라.
68,한국에서 상품중개인 및 경매사와 텔레마케터의 향후 10년간 일자리 전망에 영향을 미치는 주요 요인을 비교하시오.
69,차세대세라믹소재 산업에서 에너지·환경 분야 환경·안전관리 직무의 연평균증가율과 산업현장 수요와 괴리된 인력양성체계 문제 점수 간의 관계를 분석하라.
70,산업용 첨단화학소재 분야의 대졸 채용 비중과 매출 증가율 전망 사이의 관계는 무엇인가요?
71,경력 연수에 따른 전기공의 남성 및 여성 월임금총액 변화 추세는 어떻게 다른가요?
72,첨단화학소재의 산업기술인력 분야별 기여율 및 성장성과 정책 수요 분석
73,차세대세라믹소재 산업에서 생산 활동 차질 문제 해결을 위해 가장 시급하게 요구되는 정책 방향과 각 분야별 인력양성 주체 선호도를 비교 분석하라.
74,경력 연수에 따른 섬유·의복 및 가죽 관련 기능직의 월임금총액 변화는 어떻게 다른가요?
75,이차전지 산업의 2022년부터 2032년까지 산업기술인력 증가량을 계산하시오.
76,"이차전지 산업의 매출액 성장이 산업기술인력 구조 변화에 어떤 영향을 미쳤으며, 직무별 및 학력별 인력 비중 변화는 어떻게 나타났나요?"
77,차세대세라믹소재 산업의 매출 성장 전망과 직무별·학력별 인력 구조 변화가 SOMT 모형을 통해 인력 수요에 미치는 영향을 분석하라.
78,10년 이상 근속한 제조업 근로자와 1~3년 미만 근속한 환경 정화 업종 근로자의 성별 임금 격차 차이를 계산하라.
79,2023년 가족돌봄 근로시간 단축제의 인지도 및 사용실적의 지역별・업종별 비교
80,차세대세라믹소재 산업에서 분야별 및 사업체규모별 퇴직률과 채용률의 차이를 비교하라
81,경상북도와 경산남도의 일·가정 양립 정책 우선순위
82,자연과학시험원과 생물학연구원의 향후 10년간 일자리 전망 차이는 어떤 기술적·사회적 요인에 기인하나요?
83,간판제작·설치원에 필요한 역량과 향후 10년간 일자리 전망에 영향을 미치는 요인을 비교하라.
84,블라인드 면접전형 원칙과 피해야 할 질문 예시의 연관성을 설명하라.
85,스마트팜 도입이 채소작물재배원과 과수작물재배원의 노동수요에 미치는 영향을 비교하라.
86,차세대세라믹소재 산업의 전체 연평균증가율과 광·전자 세라믹소재 분야의 연평균증가율 차이를 계산하라.
87,"2023년 가족돌봄 근로시간 단축제도의 높은 인지도 대비 극히 낮은 사용률은 어떤 요인에서 비롯되었으며, 주요 사용 사유인 '가족돌봄'과 실제 활용도 간의 괴리는 어떻게 설명할 수 있나요?"
88,광원·채석원 및 석재절단원과 기술영업원의 향후 10년간 취업자 수 증감률 차이는 어떤 산업 환경 요인에 기인하나요?
89,재사용·재활용 분야의 실무 교육센터 선호가 전담인력 부재 및 연구 인프라 부족 문제 해결에 미치는 영향은 무엇인가요?
90,차세대세라믹소재 분류체계 변화와 '산업수요 맞춤형 인재양성' 정책 우선순위의 상관관계는 무엇인가요?
91,게임프로그래머와 웹개발자의 직무 요구사항 및 향후 10년간 일자리 전망은 어떻게 다른가요?
92,육아기 근로시간 단축제도의 가장 큰 애로사항이 가족돌봄휴직제도의 낮은 사용률 원인과 동일한가?
93,가족돌봄휴직제도의 2023년 사용 실적과 사업체 규모 및 지역별 이용 가능 여부를 비교 분석하라.
94,신금속소재 산업에서 초고성능 철강소재와 신기능 금속복합소재 분야의 생산기술 직무 퇴직 인력 증가율과 채용 인력 증가율을 비교하라.
95,2022년 초고성능 철강소재와 신기능 금속복합소재의 인력 규모 변화 추이와 2032년까지의 성장률 전망을 비교하시오.
96,"산업용 첨단화학소재 분야의 대졸 채용률, 구매·영업·시장조사 직무의 채용률, 생산기술 직무의 채용-퇴직 격차를 비교하여 인력 수급 불균형 원인을 분석하라."
97,"선박 승무원 및 관련 종사자의 경우, 경력별 남성 근로자의 월임금총액은 각각 얼마인가요?"
98,메디컬 세라믹소재 분야에서 인력 부족 발생 사유가 다른 분야와 다른 이유는 무엇인가요?
99,과학기술 발전이 생명과학시험원과 통신기기·서비스판매원의 일자리 전망에 미치는 영향은 어떻게 다른가요?
100,"양식원의 일자리 감소 전망과 첨단 양식기술 도입, 정부의 지원 정책 간 상호 영향을 분석하라"
101,"메디컬 세라믹소재 분야의 채용 인력 분포가 사업체 규모, 경력유무, 학력별, 직무별로 다른 분야와 어떻게 다른지 비교하시오."
102,이차전지 재사용 및 재활용 분야에서의 대졸인력 부족률 발생 사유
103,"산업트렌드에 부합하는 신기술 교육 확대가 가장 시급한 문제로 인식되었음에도 불구하고, 실무 관점 전문교육센터가 가장 적절한 인력양성 주체로 선정된 이유는 무엇인가요?"
104,"육아휴직 제도 시행 시 사업체가 겪는 주요 어려움을 산업, 규모, 지역별로 비교 분석하시오."
105,EU의 ESCO/EQF 직업 분류체계가 산업용 테크니컬 섬유소재 분야의 R&D 전략과 인력 분포에 미친 영향을 분석하라.
106,자동차 및 트레일러 제조업에서 남성과 여성 근로자의 총 월임금을 근속년수별로 비교하라.
107,산업용 테크니컬 섬유소재 분야의 연평균증가율에 가장 크게 기여한 직무 및 학력별 요소는 무엇인가요?
108,건설업에서 여성 근로자의 근속년수가 1년 미만에서 10년 이상으로 증가함에 따라 월임금총액과 총근로시간은 어떻게 변화하나요?
109,국내 이차전지 참여업체들의 인력 부족 해소 전략과 정부의 맞춤형 교육 확대 방안의 차이점을 비교하라.
110,전문·과학·기술 서비스업과 숙박·음식점업의 육아휴직 후 복직률와  출산휴가 후 퇴직률의 차이는 무엇인가요?
111,"산업안전보건법 전부개정, 중대재해처벌법, 건설 현장 소방안전관리자 선임 의무화가 보건위생·환경검사원과 소방공학기술자 및 연구원의 일자리 증가에 각각 어떤 영향을 미쳤는지 비교 분석하라."
112,이차전지 재사용·재활용 분야의 신입직 채용 어려움과 인력 부족 원인이 다른 분야와 어떻게 다른지 설명하시오.
113,"이차전지 제조 분야와 재사용·재활용 분야의 채용-퇴직 인력 격차 차이는 무엇이며, 그 원인은 무엇인가요?"
114,이차전지 제조 분야에서 생산기술 인력 부족과 소규모 사업체의 높은 퇴직률 간의 관계를 분석하라.
115,"차세대세라믹소재 산업에서 생활산업, 광·전자, 엔지니어링 분야의 채용 급증이 고졸·전문대졸 인력 양성 정책과 어떻게 연결되는가?"
116,첨단화학소재 산업에서 생산기술 직무의 현원 증가율이 가장 높음에도 퇴직률 또한 가장 높은 이유를 사업체 규모별 분포와 학력별 구성비를 근거로 설명하시오.
117,첨단화학소재의 산업기술인력 직무 구분과 사업체 규모별 분포 및 참여 연도별 비중
118,가족돌봄과 학업을 위한 근로시간 단축제도에서 6개월 미만 입사자의 사용 가능 비율과 최대 이용 가능 기간 간의 관계는 어떻게 다른가요?
119,신금속소재 산업에서 생산기술직의 현재 인력 부족률과 2032년 수요 증가 전망 간의 상관관계는 무엇인가요?
120,'모빌리티 혁신 로드맵'과 '자율주행자동차' 기술 발전이 교통계획·설계가와 교통영향평가원의 일자리 전망에 미치는 증가 및 감소 요인은 어떻게 다른가요?
121,첨단화학소재 산업에서 고졸 퇴직률 급증과 산업용 분야 대졸 부족률 간의 관계는 무엇인가요?
122,소규모판매점장과 상점판매원의 향후 10년간 일자리 전망 요인 비교
123,고용형태별근로실태조사에서 KSIC 및 KSCO 분류를 기반으로 2024년 6월 급여계산기간 중 조사된 고용형태별 근로자 특성을 분석하라.
124,정부 정책과 기술 발전이 건물도장공과 새시조립·설치원의 일자리 전망에 미치는 영향이 유사한지 비교하라.
125,슈퍼엔지니어링 플라스틱과 바이오플라스틱 시장 성장률과 2032년 생산기술 및 연구개발 직무 수요 증가율을 비교하라.
126,화학연구원과 응용소프트웨어개발자의 업무
127,산업수요 맞춤형 인재양성 정책이 정밀기능화학소재와 첨단고분자소재 분야의 인력 비중 변화에 어떻게 대응하는가?
128,목재가공기계조작원의 고용전망이 현 상태를 유지할 것으로 예상되는 이유는 증가 요인과 감소 요인의 어떤 상호작용 때문인가요?
129,고기능 비철소재 마그네슘 소재 특성 및 퇴직률
130,차세대세라믹소재 산업에서 고졸 및 전문대졸 인력 증가율(2019-2022)과 직무전환 사례(2022년)의 연관성을 분석하라.
131,폐기물처리기술자의 일자리 증가 요인과 감소 요인을 정부 정책 및 기술 변화 측면에서 비교하라
132,전경력 영업직 근로자와 1년 미만 근속한 전기기사 직종의 근로자 간 남성과 여성의 월임금총액 차이는 어떻게 다른가요?
133,상품대여원과 주유원의 고용에 부정적인 영향을 미치는 과학기술 발전의 구체적 사례는 각각 무엇인가요?
134,유연근로제도 도입 후 '매우 긍정적' 효과를 보고한 업종과 그 업종의 주요 도입 이유 간의 상관관계는 어떻게 되나요?
135,건설업과 금융 및 보험업의 정규직-비정규직 사회보험 가입률 차이와 성별 임금 격차를 비교하여 노동시장 불평등의 주요 원인을 분석하라.
136,2023년 기준 일·가정 양립 실태조사에서 업종별·지역별 남성 및 여성 근로자의 연령대 분포 차이를 분석하라.
137,사진인화·현상기조작원과 목재가공기계조작원의 향후 10년간 일자리 전망 차이를 산업별 기술 발전 및 수요 변화 측면에서 비교하라.
138,'3+3 부모육아휴직제'와 '육아휴직 지원금' 제도의 2023년 인지도가 사업체 규모에 따라 어떻게 달랐나요?
139,차세대세라믹소재 산업기술인력 채용 시 가장 큰 어려움과 산업체가 제시한 중점 해결 과제의 연관성을 분석하라.
140,첨단화학소재 산업의 고부가가치 신소재로의 재정의가 산업기술인력의 학력별 구성비 변화에 어떤 영향을 미쳤나요?
141,2023년 일·가정 양립 실태조사에서 사업체 규모별 상시근로자 수와 표본 배분 수의 차이는 어떻게 다른가요?
142,배우자출산휴가제도의 사용 가능 여부와 실제 사용 실적 간의 차이가 발생하는 주요 원인은 무엇인가요?
143,이차전지 재활용 시장 성장 전망이 연구개발 인력 확보 정책에 미치는 영향은 무엇인가요?
144,육아기 근로시간 단축제도의 주요 시행 장애 요인과 가족돌봄휴직제도의 인지도 현황을 비교하시오.
145,부동산업 전문과학기술서비스업 교육서비스업 보건업 예술스포츠여가서비스업 정규직 비정규직 시간당임금 비율 비교
146,차세대세라믹소재 산업기술인력 생산기술 직무의 성장 동력과 분야별 채용 고려 사항의 차이를 비교하라.
147,식품 가공 관련 기계 조작원의 평균 연령대와 초과 근로시간이 월임금총액에서 차지하는 비율은 성별에 따라 어떻게 다른가요?
148,숙박 및 음식점업에서 비정규직 근로자의 노동조합 가입률과 사회보장 보험 가입률 간의 상관관계는 어떻게 되나요?
149,생산기술 직무 퇴직률과 신기술 교육 확대 시급성 간의 상관관계를 분석하라.
150,가족돌봄휴가제도 인지도 상승과 가족돌봄휴직제도 사용 조건 완화가 실제 사용률 증가에 미친 영향을 비교 분석하라.
151,차세대세라믹소재 산업에서 생산기술 직무 인력 부족이 신입직 채용 어려움의 주요 원인인지 분석하시오.
152,신금속소재 산업기술인력 양성 정책에서 '산업트렌드 대응 신기술 교육 부족' 문제점과 '산업수요 맞춤형 인재양성' 정책 우선순위의 연관성을 설명하시오.
153,하이테크섬유소재 산업의 분야별 현재 인력 분포와 2032년 예상 수요를 비교 분석하라.
154,"산업용 첨단화학소재 분야의 높은 연평균 증가율이 전체 산업기술인력 기여율에서 상대적으로 낮은 비중을 차지하는 이유는 무엇이며, 이와 관련된 직무별 인력 수요 변화는 어떻게 나타나는가?"
155,차세대 세라믹 소재 분야의 5단계 인력 수요 전망 방법론이 광·전자 분야 고졸 인력 수요 증가 예측에 어떻게 기여했나요?
156,제4차 과학기술 인재 육성지원 기본 계획과 차세대세라믹소재 산업기술인력 현황 간 인력 수요 차이를 비교하라.
157,"산업용 첨단화학소재 분야의 인력 부족률이 가장 높은 이유는 무엇이며, 이를 해결하기 위해 정부가 가장 중요하게 고려해야 하는 정책적 조치는 무엇인가요?"
158,"하이테크 섬유소재 분야별 분포, 매출액, 연구개발비 비중"
159,건축안전기술자와 토목구조설계기술자의 향후 10년간 일자리 전망에 중대재해처벌법 및 SOC 투자가 미치는 영향
160,문화·예술·스포츠 전문가 직군에서 남성과 여성의 월임금총액 차이가 경력년수별로 어떻게 달라지는지 분석하라.
161,사업장 규모별로 정규직과 비정규직의 사회 보험 가입률과 임금 차이를 비교하시오.
162,5~10년 미만 및 10년 이상의 근속년수를 가진 섬유 제조업 종사자의 월임금총액과 성별 임금 격차는 어떻게 변화하는가?
163,블라인드 채용에서 국가직무능력표준(NCS)을 활용하여 직무능력을 정의하고 직무설명자료를 작성하는 과정은 어떻게 이루어지나요?
164,신기능 금속복합소재 분야의 구매·영업·시장조사 인력 부족과 기계·금속 전공 선호 간의 연관성을 분석하라.
165,첨단화학소재 산업에서 생산기술 직무 퇴직률 증가와 R&D 및 공정설계 분야 고급인력 양성 요구 사이의 관계는 무엇인가요?
166,"차세대세라믹소재 산업기술인력 채용 시 가장 중요하게 고려하는 요소와 신입직 채용 어려움, 우선 채용 전공 분야 간의 관계를 분석하라."
167,남성 및 여성 근로자의 '식품 가공 관련 기계 조작직'에서 총 근로시간과 월급여액 차이를 분석하라.
168,"2023년 지역별 연차 평균 사용 일수와 연차 미사용 이유 간의 상관관계는 무엇이며, 이를 개선하기 위한 주요 조치는 무엇인가요?"
169,고기능 비철소재 분야에서 고졸 채용률이 높고 생산기술 직무의 채용 비중이 큰 이유는 신금속소재 산업기술인력 채용 시 고려되는 항목과 어떻게 관련이 있나요?
170,이차전지 산업에서 2022년 연구개발 및 생산기술 직무의 초과유입 현황과 이에 대응한 고졸 생산기술직 확대 전략은 어떻게 연계되는가?
171,"아세안 지역의 철강 수요 증가와 신금속소재 분야의 전기차 핵심 소재 인력 수요 간 관계는 무엇이며, 산업계는 이를 해결하기 위해 어떤 교육 정책을 요구하고 있나요?"
172,스포츠 및 오락 관련 서비스업에서 남성과 여성의 근속년수별 월임금총액을 비교 분석하라.
173,현재 생활산업 세라믹 분야의 고졸 인력 비중과 향후 10년간 광·전자 및 에너지·환경 분야의 고졸·대졸 인력이 성장을 주도할 것으로 예상되는 원인을 비교 분석하라.
174,컴퓨터시스템설계 및 분석가와 시스템소프트웨어개발자의 2021-2031년 고용 증감률 차이는 어떤 요인에 기인하나요?
175,자연과학연구원과 곡식작물재배원 분야의 고용 전망 차이는 어떤 정책 및 사회적 요인에 기인하는가?
176,이차전지 산업 분야별 학력별 인력 구성과 직무 분포가 각 분야에서 선호하는 인력양성 주체와 어떤 관련이 있나요?
177,신금속소재 분야의 분야별·사업체규모별 퇴직 인력 분포가 2032년 인력 수요 전망에 어떤 영향을 미치는가?
178,차세대세라믹소재 산업에서 메디컬 세라믹소재 분야의 연구개발 직무 비중과 참여 비중 연도별 추이는 어떻게 다른가요?
179,소음진동기술자 및 연구원과 환경영향평가원의 필수 학과 및 자격증과 향후 10년간 고용 전망을 비교하라.
180,부동산중개인이 되기 위해 필요한 자격증과 향후 10년간 일자리 전망에 영향을 미치는 주요 요인은 무엇인가요?
181,2023년 기준 지역별 주요 업무 배치 성차별과 임금 격차 간의 상관관계는 어떻게 나타나는가?
182,전기·전자공학 기술자 및 시험원과 간호사의 성별 초과 근로시간 및 월임금총액 차이를 분석하라.
183,이차전지 제조 분야의 대졸 기여율과 2032년 전체 대졸 증가율 간 관계
184,300인 이상 기업의 유연근무제 도입률과 주요 장애 요인을 비교하여 분석하라.
185,차세대 세라믹소재의 분류체계 변화가 각 분야별 인력 부족 대응 전략에 어떤 영향을 미쳤나요?
186,텔레마케터와 소규모판매점장의 향후 10년간 취업자 수 전망에 대한 증가 요인 및 감소 요인 비교
187,난임치료휴가 사용일수 vs 태아검진시간 보장 vs 생리휴가 vs 수유시간 제공 모성보호제도 사용 가능 비율
188,2021년 국내 이차전지 시장 규모가 글로벌 시장에서 차지하는 비중을 백분율로 계산하시오.
189,차세대세라믹소재 산업에서 채용-퇴직 인력 격차와 부족률 간의 상관관계를 직무별로 비교하라.
190,이차전지 장비 분야에서 고졸 인력의 퇴직률과 채용률은 사업체 규모별로 어떻게 다른가요?
191,초고성능 철강소재 분야의 대졸 인력 수요 증가와 기업 규모 확대 시 신금속소재 매출 비중 감소 경향의 관계는 무엇인가요?
192,"건설업 정규직 근로자의 월임금총액과 금융 및 보험업 남성 근로자의 월임금총액은 각각 얼마이며, 두 금액의 차이는 얼마인가요?"
193,"차세대세라믹소재 분야에서 연구개발 직무의 현재 비중과 2032년 예상 증가율 간의 관계는 무엇이며, 어떤 분야가 이 성장을 주도하는가?"
194,건축구조기술자와 채소 및 특용작물재배원의 일자리 전망에 영향을 미치는 주요 요인을 비교하라.
195,건축배관공과 공업배관공의 향후 10년간 일자리 전망이 현 상태 유지와 감소로 각각 다른 이유는 무엇인가요?
196,서울특별시와 부산광역시의 육아휴직제도 인지도와 실제 사용 가능 여부를 비교하라.
197,정부의 국내 인력사업 정책이 초고성능 철강소재와 신기능 금속복합소재 분야의 인력 수요 증가에 어떤 기여를 하나요?
198,차세대 세라믹소재 산업에서 광·전자 분야와 엔지니어링 분야의 산업기술인력 부족이 생산활동 차질과 연구개발 차질에 미치는 영향을 비교하라.
199,가상(증강)현실전문가와 게임프로그래머의 일자리 증가 요인과 요구되는 능력은 어떻게 다른가요?
200,한국과 일본의 이차전지 산업 인재육성 정책에서 산업계-학계 협력 방식의 차이점은 무엇인가요?
201,"교육 분야와 보건·사회복지 분야에서 정규직과 비정규직 간 임금 비율 차이는 어떻게 되며, 보건·사회복지 분야의 성별 임금 격차는 얼마인가요?"
202,"소비재용과 산업용 테크니컬 섬유 분야의 현재 고졸 인력 비중과 2032년 생산기술·R&D 수요 전망, 그리고 신기술 교육 부족 문제가 인력 정책에 미치는 영향을 설명하라."
203,자율운항선박 기술 발전과 분석기기 자동화 확대가 각각 선장 및 항해사와 자연과학시험원의 일자리 전망에 미치는 영향은 어떻게 다른가요?
204,"선택근무제와 재량근무제 미실시 사유의 주요 차이점은 무엇이며, 각 제도의 특성이 사유 분포에 어떤 영향을 미쳤을까요?"
205,향후 10년간 전망된 조적원 및 건축석공의 취업자 수 총 감소량을 계산하시오.
206,하이테크섬유소재 산업에서 2032년까지 분야별·직무별 산업기술인력 수요 증가에 대한 기여율을 비교하라.
207,이차전지 산업의 전체 연평균증가율에 기여한 분야별 기여도는 어떻게 다른가요?
208,엔지니어링 세라믹소재 분야의 연평균증가율과 대졸 광·전자 세라믹소재 분야의 연평균증가율 차이는 얼마인가요?
209,수질환경기술자와 토양환경기술자의 일자리 전망에서 증가 요인과 감소 요인은 각각 어떻게 다른가요?
210,모성보호제도와 육아 돌봄지원제도의 활용률 차이와 주요 장애 요인은 무엇인가요?
211,컴퓨터시스템설계 및 분석가와 시스템소프트웨어개발자의 향후 10년간 취업자 수 증감률과 필요한 자격을 비교하라.
212,금융업 남성 근로자의 월임금총액을 근로 시간으로 나눈 시간당 임금은 얼마인가요?
213,향후 10년간 방송·통신·인터넷케이블설치·수리원의 일자리가 현 상태를 유지할 것으로 전망되는 이유는 무엇인가요?
214,이차전지 제조 분야 생산기술 직무와 소재·부품 생산기술 직무의 기여율 차이를 비교하라.
215,타일·대리석시공원 도배공 향후 10년간 일자리 전망 증가 감소 요인 비교
216,신금속소재 산업에서 초고성능 철강소재와 신기능 금속복합소재 분야의 대졸 및 석·박사 인력 수요가 2032년까지 기여할 예상 기여도와 성장성을 정책 동향 및 사업체 규모별 매출 구조와 연계하여 분석하라.
217,"하이테크섬유소재 산업에서 생산기술 직무의 채용-퇴직 격차, 직무전환 규모, 부족인력 현황은 각각 어떻게 나타나며, 이를 통해 어떤 인력 수요-공급 특성을 유추할 수 있나요?"
