query-id,corpus-id,score
110,OC2_241030_TY1-2_0032_002,1
111,OC2_241030_TY1-2_0032_002,1
112,OC2_240829_TY1-1_1125_001,1
113,OC2_240829_TY1-1_1125_001,1
114,OC2_240829_TY1-1_1125_002,1
115,OC2_240829_TY1-1_1125_002,1
116,OC2_240829_TY1-1_1125_003,1
117,OC2_240829_TY1-1_1125_003,1
118,OC2_240829_TY1-1_1125_004,1
119,OC2_240829_TY1-1_1125_004,1
120,OC2_240829_TY1-1_1125_004,1
121,OC2_240829_TY1-1_1125_001,1
122,OC2_240829_TY1-1_1125_001,1
123,OC2_240829_TY1-1_1125_004,1
124,OC2_240805_TY2-1_0680_001,1
124,OC2_240805_TY2-1_0680_002,1
125,OC2_240805_TY2-1_0680_001,1
126,OC2_240805_TY2-1_0680_001,1
127,OC2_240805_TY2-1_0680_002,1
128,OC2_240805_TY2-1_0680_001,1
128,OC2_240805_TY2-1_0680_002,1
129,OC2_240805_TY2-1_0680_002,1
130,OC2_240805_TY2-1_0680_002,1
131,OC2_240805_TY2-1_0680_003,1
132,OC2_240805_TY2-1_0680_003,1
132,OC2_240805_TY2-1_0680_004,1
133,OC2_240805_TY2-1_0680_004,1
133,OC2_240805_TY2-1_0680_003,1
134,OC2_240805_TY2-1_0677_001,1
135,OC2_240805_TY2-1_0677_001,1
136,OC2_240805_TY2-1_0677_001,1
137,OC2_240805_TY2-1_0677_001,1
138,OC2_240805_TY2-1_0677_001,1
139,OC2_240805_TY2-1_0677_002,1
140,OC2_240805_TY2-1_0677_002,1
141,OC2_240805_TY2-1_0677_002,1
142,OC2_240805_TY2-1_0677_002,1
143,OC2_240805_TY2-1_0677_002,1
144,OC2_240805_TY2-1_0761_001,1
145,OC2_240805_TY2-1_0761_001,1
146,OC2_240805_TY2-1_0761_001,1
147,OC2_240805_TY2-1_0761_001,1
148,OC2_240805_TY2-1_0761_001,1
148,OC2_240805_TY2-1_0761_002,1
149,OC2_240805_TY2-1_0761_002,1
150,OC2_240805_TY2-1_0761_001,1
151,OC2_240805_TY2-1_0761_002,1
152,OC2_240816_TY1-2_1004_001,1
153,OC2_240816_TY1-2_1004_001,1
154,OC2_240816_TY1-2_1004_001,1
155,OC2_240816_TY1-2_1004_001,1
156,OC2_240816_TY1-2_1004_002,1
157,OC2_240816_TY1-2_1004_002,1
158,OC2_240816_TY1-2_1004_002,1
159,OC2_240816_TY1-2_1004_003,1
160,OC2_240816_TY1-2_1004_003,1
161,OC2_240816_TY1-2_1004_003,1
162,OC2_240816_TY1-2_1004_003,1
163,OC2_240816_TY1-2_1004_001,1
163,OC2_240816_TY1-2_1004_002,1
164,OC2_240816_TY1-2_1004_001,1
165,OC2_240816_TY1-2_1031_002,1
165,OC2_240816_TY1-2_1031_003,1
166,OC2_240816_TY1-2_1031_002,1
167,OC2_240816_TY1-2_1031_002,1
168,OC2_240816_TY1-2_1031_002,1
169,OC2_240816_TY1-2_1031_003,1
170,OC2_240816_TY1-2_1031_003,1
171,OC2_240816_TY1-2_1031_003,1
172,OC2_240816_TY1-2_1031_001,1
172,OC2_240816_TY1-2_1031_002,1
173,OC2_240816_TY1-2_1031_001,1
174,OC2_240829_TY1-1_1295_001,1
174,OC2_240829_TY1-1_1295_002,1
175,OC2_240829_TY1-1_1295_002,1
176,OC2_240829_TY1-1_1295_002,1
177,OC2_240829_TY1-1_1295_002,1
178,OC2_240829_TY1-1_1295_003,1
179,OC2_240829_TY1-1_1295_003,1
180,OC2_240829_TY1-1_1295_003,1
180,OC2_240829_TY1-1_1295_004,1
181,OC2_240829_TY1-1_1295_001,1
181,OC2_240829_TY1-1_1295_002,1
182,OC2_240829_TY1-1_1295_002,1
183,OC2_240829_TY1-1_1295_002,1
184,OC2_240829_TY1-1_1295_002,1
184,OC2_240829_TY1-1_1295_003,1
185,OC2_240829_TY1-1_1295_004,1
186,OC2_240805_TY2-1_0674_001,1
187,OC2_240805_TY2-1_0674_001,1
188,OC2_240805_TY2-1_0674_001,1
189,OC2_240805_TY2-1_0674_001,1
190,OC2_240805_TY2-1_0674_001,1
191,OC2_240805_TY2-1_0674_002,1
191,OC2_240805_TY2-1_0674_003,1
192,OC2_240805_TY2-1_0674_002,1
192,OC2_240805_TY2-1_0674_003,1
193,OC2_240805_TY2-1_0674_003,1
194,OC2_240805_TY2-1_0674_003,1
195,OC2_240805_TY2-1_0674_003,1
196,OC2_241030_TY1-2_0002_001,1
197,OC2_241030_TY1-2_0002_001,1
198,OC2_241030_TY1-2_0002_002,1
199,OC2_241030_TY1-2_0002_002,1
200,OC2_241030_TY1-2_0002_001,1
201,OC2_241030_TY1-2_0002_001,1
202,OC2_241030_TY1-2_0002_002,1
203,OC2_241030_TY1-2_0002_002,1
204,OC2_241030_TY1-2_0002_002,1
205,OC2_241030_TY1-2_0002_002,1
206,OC2_241030_TY1-2_0002_002,1
206,OC2_241030_TY1-2_0002_003,1
207,OC2_241030_TY1-2_0002_003,1
208,OC2_241030_TY1-2_0002_003,1
209,OC2_240816_TY1-2_0978_001,1
210,OC2_240816_TY1-2_0978_001,1
211,OC2_240816_TY1-2_0978_001,1
212,OC2_240816_TY1-2_0978_001,1
213,OC2_240816_TY1-2_0978_001,1
214,OC2_240816_TY1-2_0978_002,1
215,OC2_240816_TY1-2_0978_002,1
216,OC2_240816_TY1-2_0978_002,1
217,OC2_240816_TY1-2_0978_002,1
218,OC2_240816_TY1-2_0978_002,1
219,OC2_240816_TY1-2_0978_002,1
220,OC2_240816_TY1-2_0978_002,1
221,OC2_240816_TY1-2_0978_001,1
222,OC2_240816_TY1-2_0978_001,1
