query-id,corpus-id,score
106,OC2_240827_TY3_0251_003,1
107,OC2_240827_TY3_0251_006,1
108,OC2_240827_TY3_0251_007,1
109,OC2_240827_TY3_0251_007,1
110,OC2_240827_TY3_0251_007,1
111,OC2_240827_TY3_0251_008,1
112,OC2_240827_TY3_0251_007,1
113,OC2_240827_TY3_0251_006,1
114,OC2_240827_TY3_0251_004,1
114,OC2_240827_TY3_0251_005,1
115,OC2_240827_TY3_0251_002,1
116,OC2_240827_TY3_0229_002,1
116,OC2_240827_TY3_0229_003,1
117,OC2_240827_TY3_0229_002,1
117,OC2_240827_TY3_0229_003,1
118,OC2_240827_TY3_0229_002,1
119,OC2_240827_TY3_0229_004,1
120,OC2_240827_TY3_0229_004,1
121,OC2_240827_TY3_0229_005,1
122,OC2_240827_TY3_0229_006,1
123,OC2_240827_TY3_0229_007,1
124,OC2_240827_TY3_0229_008,1
125,OC2_240827_TY3_0229_009,1
126,OC2_240827_TY3_0229_010,1
127,OC2_240827_TY3_0229_007,1
127,OC2_240827_TY3_0229_008,1
127,OC2_240827_TY3_0229_009,1
128,OC2_240827_TY3_0115_002,1
129,OC2_240827_TY3_0115_002,1
130,OC2_240827_TY3_0115_002,1
131,OC2_240827_TY3_0115_003,1
132,OC2_240827_TY3_0115_003,1
133,OC2_240827_TY3_0115_004,1
134,OC2_240827_TY3_0115_004,1
135,OC2_240827_TY3_0115_005,1
136,OC2_240827_TY3_0115_007,1
137,OC2_240827_TY3_0115_008,1
138,OC2_240827_TY3_0115_009,1
139,OC2_240827_TY3_0115_010,1
140,OC2_240827_TY3_0115_006,1
141,OC2_240827_TY3_0096_002,1
142,OC2_240827_TY3_0096_002,1
143,OC2_240827_TY3_0096_002,1
144,OC2_240827_TY3_0096_003,1
145,OC2_240827_TY3_0096_003,1
146,OC2_240827_TY3_0096_003,1
147,OC2_240827_TY3_0096_004,1
148,OC2_240827_TY3_0096_004,1
149,OC2_240827_TY3_0096_005,1
150,OC2_240827_TY3_0096_005,1
151,OC2_240827_TY3_0096_005,1
152,OC2_240827_TY3_0096_005,1
153,OC2_240827_TY3_0096_006,1
154,OC2_240827_TY3_0096_006,1
155,OC2_240918_TY3_0001_003,1
156,OC2_240918_TY3_0001_004,1
157,OC2_240918_TY3_0001_004,1
158,OC2_240918_TY3_0001_005,1
159,OC2_240918_TY3_0001_006,1
160,OC2_240918_TY3_0001_007,1
161,OC2_240918_TY3_0001_008,1
162,OC2_240918_TY3_0001_009,1
163,OC2_240918_TY3_0001_010,1
164,OC2_240918_TY3_0001_011,1
165,OC2_240918_TY3_0001_012,1
166,OC2_240918_TY3_0001_013,1
167,OC2_240918_TY3_0001_014,1
168,OC2_240918_TY3_0001_015,1
169,OC2_240918_TY3_0001_016,1
170,OC2_240918_TY3_0001_017,1
171,OC2_240918_TY3_0001_018,1
172,OC2_240918_TY3_0001_019,1
173,OC2_240918_TY3_0001_025,1
174,OC2_240918_TY3_0001_026,1
175,OC2_240918_TY3_0001_029,1
176,OC2_240918_TY3_0001_021,1
177,OC2_240918_TY3_0001_030,1
178,OC2_240918_TY3_0001_031,1
179,OC2_240918_TY3_0001_024,1
180,OC2_240918_TY3_0001_023,1
